interest,rtt(ms)
/skenario3--3/traffic9?MustBeFresh&Nonce=3cda8b2f,2.645932
/skenario3--3/traffic11?MustBeFresh&Nonce=2faed43b,6.272647
/skenario3--3/traffic34?MustBeFresh&Nonce=12e9d2e5,5.178304
/skenario3--3/traffic32?MustBeFresh&Nonce=496cce03,10.131368
/skenario3--3/traffic26?MustBeFresh&Nonce=698a6d36,8.832279
/skenario3--3/traffic7?MustBeFresh&Nonce=0b8bcc5e,5.341364
/skenario3--3/traffic7?MustBeFresh&Nonce=6cf20f64,3.863432
/skenario3--3/traffic13?MustBeFresh&Nonce=8895b363,4.044954
/skenario3--3/traffic43?MustBeFresh&Nonce=a3a60705,8.015270
/skenario3--3/traffic53?MustBeFresh&Nonce=35ca98fc,4.248428
/skenario3--3/traffic5?MustBeFresh&Nonce=1aeb0739,3.670797
/skenario3--3/traffic17?MustBeFresh&Nonce=1cc12f37,2.953905
/skenario3--3/traffic33?MustBeFresh&Nonce=45567668,10.691181
/skenario3--3/traffic90?MustBeFresh&Nonce=4eb85261,12.331862
/skenario3--3/traffic1?MustBeFresh&Nonce=caf26525,7.973195
/skenario3--3/traffic79?MustBeFresh&Nonce=7bf65cd0,11.435823
/skenario3--3/traffic6?MustBeFresh&Nonce=1214cecd,7.343832
/skenario3--3/traffic2?MustBeFresh&Nonce=fc90bccf,6.813026
/skenario3--3/traffic23?MustBeFresh&Nonce=fe77ade6,7.542884
/skenario3--3/traffic20?MustBeFresh&Nonce=cfe966e5,4.345902
/skenario3--3/traffic4?MustBeFresh&Nonce=b61b51f2,4.031225
/skenario3--3/traffic8?MustBeFresh&Nonce=bbfe0dc5,4.139350
/skenario3--3/traffic11?MustBeFresh&Nonce=c2a0d8c6,3.817965
/skenario3--3/traffic51?MustBeFresh&Nonce=6cb482d6,3.208078
/skenario3--3/traffic14?MustBeFresh&Nonce=735b8415,4.638002
/skenario3--3/traffic12?MustBeFresh&Nonce=39d6f516,5.323583
/skenario3--3/traffic90?MustBeFresh&Nonce=77cbdf8c,3.856182
/skenario3--3/traffic17?MustBeFresh&Nonce=a9df785c,3.698700
/skenario3--3/traffic17?MustBeFresh&Nonce=b76ab336,3.178759
/skenario3--3/traffic39?MustBeFresh&Nonce=aa8cebe2,3.913433
/skenario3--3/traffic20?MustBeFresh&Nonce=6c9d9e33,3.847180
/skenario3--3/traffic14?MustBeFresh&Nonce=d43aa6a3,3.260942
/skenario3--3/traffic16?MustBeFresh&Nonce=c896859b,3.469327
/skenario3--3/traffic40?MustBeFresh&Nonce=02944257,9.990194
/skenario3--3/traffic34?MustBeFresh&Nonce=22f06c70,5.796104
/skenario3--3/traffic14?MustBeFresh&Nonce=86716e86,7.163633
/skenario3--3/traffic21?MustBeFresh&Nonce=6f04341c,5.959180
/skenario3--3/traffic6?MustBeFresh&Nonce=cd507923,5.470165
/skenario3--3/traffic47?MustBeFresh&Nonce=3c612abc,9.410593
/skenario3--3/traffic32?MustBeFresh&Nonce=e06ff2fb,3.823787
/skenario3--3/traffic22?MustBeFresh&Nonce=6d0e765d,3.804662
/skenario3--3/traffic71?MustBeFresh&Nonce=c5605413,3.433541
/skenario3--3/traffic26?MustBeFresh&Nonce=7ddb5503,4.341659
/skenario3--3/traffic50?MustBeFresh&Nonce=6e269993,4.812730
/skenario3--3/traffic92?MustBeFresh&Nonce=b40f2e99,3.878852
