interest,rtt(ms)
/skenario2-3-benerin/traffic100?MustBeFresh&Nonce=a1cc9454,36.574986
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=ba1be761,32.505282
/skenario2-3-benerin/traffic5?MustBeFresh&Nonce=e4d77e4f,31.512992
/skenario2-3-benerin/traffic85?MustBeFresh&Nonce=7656b74a,24.937706
/skenario2-3-benerin/traffic23?MustBeFresh&Nonce=1da6d661,8.392911
/skenario2-3-benerin/traffic98?MustBeFresh&Nonce=b9b6b526,15.079060
/skenario2-3-benerin/traffic97?MustBeFresh&Nonce=1dff0e87,13.302062
/skenario2-3-benerin/traffic38?MustBeFresh&Nonce=26bb1bc1,14.550032
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=7ea2f015,14.163435
/skenario2-3-benerin/traffic18?MustBeFresh&Nonce=60208c54,15.142236
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=139679e7,15.808330
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=5cc9c73c,9.921490
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=26f4009a,25.074083
/skenario2-3-benerin/traffic35?MustBeFresh&Nonce=748f0345,40.932142
/skenario2-3-benerin/traffic35?MustBeFresh&Nonce=2acfac18,15.603660
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=90fd4c7a,46.201691
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=00fd0458,44.488167
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=4f75da4d,30.356955
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=daea4315,19.095696
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=a500076d,4.556727
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=60598349,58.356710
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=01104c78,42.766468
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=29498102,30.719986
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=e0c47ec6,23.915289
/skenario2-3-benerin/traffic10?MustBeFresh&Nonce=accf7aa3,70.568000
/skenario2-3-benerin/traffic28?MustBeFresh&Nonce=f63e689e,73.252194
/skenario2-3-benerin/traffic28?MustBeFresh&Nonce=ca1cef57,58.130923
/skenario2-3-benerin/traffic22?MustBeFresh&Nonce=75d73726,82.063698
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=03e3d94d,90.105331
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=11c688a5,81.311774
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=c8d17610,49.353294
/skenario2-3-benerin/traffic69?MustBeFresh&Nonce=afbe9392,99.994116
/skenario2-3-benerin/traffic69?MustBeFresh&Nonce=566de00c,56.988232
/skenario2-3-benerin/traffic69?MustBeFresh&Nonce=a1c62780,11.981733
/skenario2-3-benerin/traffic17?MustBeFresh&Nonce=f88d371c,102.975214
/skenario2-3-benerin/traffic17?MustBeFresh&Nonce=259a9b6b,46.574812
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=b8760ed4,95.224539
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=dcd32010,93.886729
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=aabe71a0,59.011948
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=78b61021,8.965852
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=a40029d9,3.078626
/skenario2-3-benerin/traffic52?MustBeFresh&Nonce=a51c4879,108.469610
/skenario2-3-benerin/traffic52?MustBeFresh&Nonce=e94da892,38.084452
/skenario2-3-benerin/traffic16?MustBeFresh&Nonce=2b5077dd,102.416717
/skenario2-3-benerin/traffic16?MustBeFresh&Nonce=410d4620,54.691214
/skenario2-3-benerin/traffic67?MustBeFresh&Nonce=54cddeeb,107.716278
/skenario2-3-benerin/traffic56?MustBeFresh&Nonce=46992f63,108.376363
/skenario2-3-benerin/traffic56?MustBeFresh&Nonce=b1abfec5,53.761220
/skenario2-3-benerin/traffic56?MustBeFresh&Nonce=643ae0c8,48.064202
/skenario2-3-benerin/traffic39?MustBeFresh&Nonce=16f59310,111.488968
/skenario2-3-benerin/traffic39?MustBeFresh&Nonce=f719ebe6,99.551927
/skenario2-3-benerin/traffic39?MustBeFresh&Nonce=00cee8d6,83.450179
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=b1ef77c7,113.327522
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=28d64504,101.063739
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=b46b62f7,9.020814
/skenario2-3-benerin/traffic78?MustBeFresh&Nonce=91cb81d8,114.569031
/skenario2-3-benerin/traffic49?MustBeFresh&Nonce=bee98873,120.206853
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=e8ca4910,119.951004
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=612412ca,70.983488
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=bfe11ca6,43.598622
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=3e0af8d0,19.725466
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=a7098304,120.287491
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=b502ad6f,107.562859
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=a6407ef5,104.603922
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=7dc38da5,90.790510
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=6d8c53a6,89.442580
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=32d8abc6,62.872867
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=19940f72,24.369221
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=e21f570f,23.448451
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=aba029ee,22.878088
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=ce8aac28,121.497154
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=1570aec1,94.567592
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=1af680ef,88.250428
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=472cd232,90.865231
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=1bcda832,22.781834
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=f967da54,19.987284
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=56fb5ec0,68.137774
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=08a084f9,59.952549
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=0ca14211,57.849541
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=7928089f,37.633693
/skenario2-3-benerin/traffic59?MustBeFresh&Nonce=702f0aad,126.692352
/skenario2-3-benerin/traffic59?MustBeFresh&Nonce=ec2d9de9,51.390385
/skenario2-3-benerin/traffic59?MustBeFresh&Nonce=7ceb2158,27.309036
/skenario2-3-benerin/traffic59?MustBeFresh&Nonce=9f5dc90e,23.368445
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=21d41923,80.486492
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=cc265466,65.593462
